SCHOOL_ID,DISTRICT_NAME,BRC_NAME,CRC_NAME
29010204601,BELAGAVI,BAILHONGAL,NEGINHAL
29010204602,BELAGAVI,BAILHONGAL,NEGINHAL
29010204603,BELAGAVI,BAILHONGAL,NEGINHAL
29010204604,BELAGAVI,BAILHONGAL,NEGINHAL
29010204605,BELAGAVI,BAILHONGAL,NEGINHAL
29010206201,BELAGAVI,BAILHONGAL,NEGINHAL
29010206601,BELAGAVI,BAILHONGAL,NEGINHAL
29010209401,BELAGAVI,BAILHONGAL,NEGINHAL
29010209404,BELAGAVI,BAILHONGAL,NEGINHAL
29010209408,BELAGAVI,BAILHONGAL,NEGINHAL
29010209409,BELAGAVI,BAILHONGAL,NEGINHAL
29010200601,BELAGAVI,BAILHONGAL,BELAVADI
29010201702,BELAGAVI,BAILHONGAL,BELAVADI
29010201703,BELAGAVI,BAILHONGAL,BELAVADI
29010201704,BELAGAVI,BAILHONGAL,BELAVADI
29010201706,BELAGAVI,BAILHONGAL,BELAVADI
29010201708,BELAGAVI,BAILHONGAL,BELAVADI
29010201709,BELAGAVI,BAILHONGAL,BELAVADI
29010201710,BELAGAVI,BAILHONGAL,BELAVADI
29010201801,BELAGAVI,BAILHONGAL,BELAVADI
29010201802,BELAGAVI,BAILHONGAL,BELAVADI
29010203601,BELAGAVI,BAILHONGAL,BELAVADI
29010204001,BELAGAVI,BAILHONGAL,BELAVADI
29010204701,BELAGAVI,BAILHONGAL,BELAVADI
29010206001,BELAGAVI,BAILHONGAL,BELAVADI
29010206302,BELAGAVI,BAILHONGAL,BELAVADI
29010207001,BELAGAVI,BAILHONGAL,BELAVADI
29010207002,BELAGAVI,BAILHONGAL,BELAVADI
29010207801,BELAGAVI,BAILHONGAL,BELAVADI
29010208601,BELAGAVI,BAILHONGAL,BELAVADI
29010208605,BELAGAVI,BAILHONGAL,BELAVADI
29010210101,BELAGAVI,BAILHONGAL,BELAVADI
29010210102,BELAGAVI,BAILHONGAL,BELAVADI
29010210501,BELAGAVI,BAILHONGAL,BELAVADI
29010210503,BELAGAVI,BAILHONGAL,BELAVADI
29010210506,BELAGAVI,BAILHONGAL,BELAVADI
29010210801,BELAGAVI,BAILHONGAL,BELAVADI
29010210802,BELAGAVI,BAILHONGAL,BELAVADI
29010210803,BELAGAVI,BAILHONGAL,BELAVADI
29010211901,BELAGAVI,BAILHONGAL,BELAVADI
29010211902,BELAGAVI,BAILHONGAL,BELAVADI
29010204401,BELAGAVI,BAILHONGAL,HANABARHATTI
29010204402,BELAGAVI,BAILHONGAL,HANABARHATTI
29010205601,BELAGAVI,BAILHONGAL,HANABARHATTI
29010205602,BELAGAVI,BAILHONGAL,HANABARHATTI
29010205603,BELAGAVI,BAILHONGAL,HANABARHATTI
29010205604,BELAGAVI,BAILHONGAL,HANABARHATTI
29010209001,BELAGAVI,BAILHONGAL,HANABARHATTI
29010209003,BELAGAVI,BAILHONGAL,HANABARHATTI
29010209004,BELAGAVI,BAILHONGAL,HANABARHATTI
29010212001,BELAGAVI,BAILHONGAL,HANABARHATTI
29010212201,BELAGAVI,BAILHONGAL,HANABARHATTI
29010212202,BELAGAVI,BAILHONGAL,HANABARHATTI
29010212203,BELAGAVI,BAILHONGAL,HANABARHATTI
29010212204,BELAGAVI,BAILHONGAL,HANABARHATTI
29010212205,BELAGAVI,BAILHONGAL,HANABARHATTI
29010212206,BELAGAVI,BAILHONGAL,HANABARHATTI
29010212207,BELAGAVI,BAILHONGAL,HANABARHATTI
29010213203,BELAGAVI,BAILHONGAL,HANABARHATTI
29010203512,BELAGAVI,BAILHONGAL,NESARGI
29010207501,BELAGAVI,BAILHONGAL,NESARGI
29010208701,BELAGAVI,BAILHONGAL,NESARGI
29010208702,BELAGAVI,BAILHONGAL,NESARGI
29010208901,BELAGAVI,BAILHONGAL,NESARGI
29010209101,BELAGAVI,BAILHONGAL,NESARGI
29010209102,BELAGAVI,BAILHONGAL,NESARGI
29010209201,BELAGAVI,BAILHONGAL,NESARGI
29010209202,BELAGAVI,BAILHONGAL,NESARGI
29010209801,BELAGAVI,BAILHONGAL,NESARGI
29010209803,BELAGAVI,BAILHONGAL,NESARGI
29010209806,BELAGAVI,BAILHONGAL,NESARGI
29010209807,BELAGAVI,BAILHONGAL,NESARGI
29010211001,BELAGAVI,BAILHONGAL,NESARGI
29010206501,BELAGAVI,BAILHONGAL,SAMPAGAON
29010208101,BELAGAVI,BAILHONGAL,SAMPAGAON
29010209901,BELAGAVI,BAILHONGAL,SAMPAGAON
29010211101,BELAGAVI,BAILHONGAL,SAMPAGAON
29010211102,BELAGAVI,BAILHONGAL,SAMPAGAON
29010211103,BELAGAVI,BAILHONGAL,SAMPAGAON
29010211105,BELAGAVI,BAILHONGAL,SAMPAGAON
29010211106,BELAGAVI,BAILHONGAL,SAMPAGAON
29010211107,BELAGAVI,BAILHONGAL,SAMPAGAON
29010211108,BELAGAVI,BAILHONGAL,SAMPAGAON
29010212501,BELAGAVI,BAILHONGAL,SAMPAGAON
29010200801,BELAGAVI,BAILHONGAL,BAILHONGAL
29010200805,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213501,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213701,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213702,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213706,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213711,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213713,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213714,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213715,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213720,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213801,BELAGAVI,BAILHONGAL,BAILHONGAL
29010213802,BELAGAVI,BAILHONGAL,BAILHONGAL
29010214001,BELAGAVI,BAILHONGAL,BAILHONGAL
29010214002,BELAGAVI,BAILHONGAL,BAILHONGAL
29010214401,BELAGAVI,BAILHONGAL,BAILHONGAL
29010214603,BELAGAVI,BAILHONGAL,BAILHONGAL
29010214701,BELAGAVI,BAILHONGAL,BAILHONGAL
29010215001,BELAGAVI,BAILHONGAL,BAILHONGAL
29010215101,BELAGAVI,BAILHONGAL,BAILHONGAL
29010215301,BELAGAVI,BAILHONGAL,BAILHONGAL
29010215302,BELAGAVI,BAILHONGAL,BAILHONGAL
29010215801,BELAGAVI,BAILHONGAL,BAILHONGAL
29010215802,BELAGAVI,BAILHONGAL,BAILHONGAL
29010215902,BELAGAVI,BAILHONGAL,BAILHONGAL
29010216103,BELAGAVI,BAILHONGAL,BAILHONGAL
29010202301,BELAGAVI,BAILHONGAL,NAGNOOR
29010209301,BELAGAVI,BAILHONGAL,NAGNOOR
29010209302,BELAGAVI,BAILHONGAL,NAGNOOR
29010209303,BELAGAVI,BAILHONGAL,NAGNOOR
29010209304,BELAGAVI,BAILHONGAL,NAGNOOR
29010209305,BELAGAVI,BAILHONGAL,NAGNOOR
29010209306,BELAGAVI,BAILHONGAL,NAGNOOR
29010203501,BELAGAVI,BAILHONGAL,DESHNUR
29010203502,BELAGAVI,BAILHONGAL,DESHNUR
29010203503,BELAGAVI,BAILHONGAL,DESHNUR
29010203504,BELAGAVI,BAILHONGAL,DESHNUR
29010203507,BELAGAVI,BAILHONGAL,DESHNUR
29010203511,BELAGAVI,BAILHONGAL,DESHNUR
29010203514,BELAGAVI,BAILHONGAL,DESHNUR
29010203515,BELAGAVI,BAILHONGAL,DESHNUR
29010203520,BELAGAVI,BAILHONGAL,DESHNUR
29010205701,BELAGAVI,BAILHONGAL,DESHNUR
29010208801,BELAGAVI,BAILHONGAL,DESHNUR
29010208803,BELAGAVI,BAILHONGAL,DESHNUR
29010210901,BELAGAVI,BAILHONGAL,DESHNUR
29010210903,BELAGAVI,BAILHONGAL,DESHNUR
29010201201,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010202101,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010202137,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010203701,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010203801,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010203901,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010208201,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010208202,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010209501,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010209502,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010210001,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010210301,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010211301,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010211302,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010211303,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010211304,BELAGAVI,BAILHONGAL,CHIKKABAGEWADI
29010201901,BELAGAVI,BAILHONGAL,BUDARKATTI
29010201902,BELAGAVI,BAILHONGAL,BUDARKATTI
29010202001,BELAGAVI,BAILHONGAL,BUDARKATTI
29010202501,BELAGAVI,BAILHONGAL,BUDARKATTI
29010202502,BELAGAVI,BAILHONGAL,BUDARKATTI
29010203401,BELAGAVI,BAILHONGAL,BUDARKATTI
29010203403,BELAGAVI,BAILHONGAL,BUDARKATTI
29010203405,BELAGAVI,BAILHONGAL,BUDARKATTI
29010203406,BELAGAVI,BAILHONGAL,BUDARKATTI
29010203407,BELAGAVI,BAILHONGAL,BUDARKATTI
29010204201,BELAGAVI,BAILHONGAL,BUDARKATTI
29010204301,BELAGAVI,BAILHONGAL,BUDARKATTI
29010209701,BELAGAVI,BAILHONGAL,BUDARKATTI
29010210701,BELAGAVI,BAILHONGAL,BUDARKATTI
29010200101,BELAGAVI,BAILHONGAL,ANIGOL
29010200102,BELAGAVI,BAILHONGAL,ANIGOL
29010200201,BELAGAVI,BAILHONGAL,ANIGOL
29010200202,BELAGAVI,BAILHONGAL,ANIGOL
29010200901,BELAGAVI,BAILHONGAL,ANIGOL
29010200902,BELAGAVI,BAILHONGAL,ANIGOL
29010202201,BELAGAVI,BAILHONGAL,ANIGOL
29010202701,BELAGAVI,BAILHONGAL,ANIGOL
29010202703,BELAGAVI,BAILHONGAL,ANIGOL
29010202706,BELAGAVI,BAILHONGAL,ANIGOL
29010202707,BELAGAVI,BAILHONGAL,ANIGOL
29010206102,BELAGAVI,BAILHONGAL,ANIGOL
29010210201,BELAGAVI,BAILHONGAL,ANIGOL
29010210202,BELAGAVI,BAILHONGAL,ANIGOL
29010212301,BELAGAVI,BAILHONGAL,ANIGOL
29010212303,BELAGAVI,BAILHONGAL,ANIGOL
29010212304,BELAGAVI,BAILHONGAL,ANIGOL
29010212305,BELAGAVI,BAILHONGAL,ANIGOL
29010212308,BELAGAVI,BAILHONGAL,ANIGOL
29010212401,BELAGAVI,BAILHONGAL,ANIGOL
29010212408,BELAGAVI,BAILHONGAL,ANIGOL
29010212409,BELAGAVI,BAILHONGAL,ANIGOL
29010212901,BELAGAVI,BAILHONGAL,ANIGOL
29010201001,BELAGAVI,BAILHONGAL,HANNIKERI
29010201101,BELAGAVI,BAILHONGAL,HANNIKERI
29010204901,BELAGAVI,BAILHONGAL,HANNIKERI
29010204903,BELAGAVI,BAILHONGAL,HANNIKERI
29010204904,BELAGAVI,BAILHONGAL,HANNIKERI
29010205001,BELAGAVI,BAILHONGAL,HANNIKERI
29010205801,BELAGAVI,BAILHONGAL,HANNIKERI
29010207701,BELAGAVI,BAILHONGAL,HANNIKERI
29010207702,BELAGAVI,BAILHONGAL,HANNIKERI
29010212601,BELAGAVI,BAILHONGAL,HANNIKERI
29010304407,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010304701,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010304702,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010304705,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305301,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305302,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305303,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305308,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305309,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305315,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305316,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305320,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305501,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305502,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305503,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010305505,BELAGAVI,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24)
29010300604,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010300801,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010300802,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010300803,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010300804,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010301003,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010301102,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010301401,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010301402,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010301403,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010301405,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010301406,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010301407,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010303823,BELAGAVI,BELGAUM CITY,VADAGAON ( KHPS.14 )
29010302601,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010302604,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010302702,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010302801,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010302803,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010302804,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010302901,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010302902,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010303001,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010303304,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010303404,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010303405,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010303501,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010303502,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010303808,BELAGAVI,BELGAUM CITY,FULBAG GALLI ( MHPS.7 )
29010300201,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010300202,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010300203,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010300206,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010300302,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301501,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301502,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301509,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301510,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301511,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301512,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301518,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301519,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301520,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301521,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301522,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301601,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301702,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301703,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301704,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301705,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010303822,BELAGAVI,BELGAUM CITY,TILAKWADI ( MHPS.9 )
29010301801,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010301802,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010301803,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010301804,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010301805,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010301901,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010301903,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302001,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302201,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302202,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302301,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302401,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302402,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302403,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302404,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302406,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302407,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302408,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302501,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302502,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010302503,BELAGAVI,BELGAUM CITY,SHAHAPUR
29010300608,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010302602,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010303601,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010303701,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010303702,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010303703,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010303901,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010304001,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010304002,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010304005,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010304101,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010304102,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010304201,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010304202,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010304208,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010304218,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010305924,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010305943,BELAGAVI,BELGAUM CITY,CHAVAT GALLI
29010300901,BELAGAVI,BELGAUM CITY,KHASBAG
29010301101,BELAGAVI,BELGAUM CITY,KHASBAG
29010301201,BELAGAVI,BELGAUM CITY,KHASBAG
29010301301,BELAGAVI,BELGAUM CITY,KHASBAG
29010301302,BELAGAVI,BELGAUM CITY,KHASBAG
29010301303,BELAGAVI,BELGAUM CITY,KHASBAG
29010301904,BELAGAVI,BELGAUM CITY,KHASBAG
29010302101,BELAGAVI,BELGAUM CITY,KHASBAG
29010302102,BELAGAVI,BELGAUM CITY,KHASBAG
29010302103,BELAGAVI,BELGAUM CITY,KHASBAG
29010302104,BELAGAVI,BELGAUM CITY,KHASBAG
29010305801,BELAGAVI,BELGAUM CITY,KHASBAG
29010305317,BELAGAVI,BELGAUM CITY,KANBARGI
29010305401,BELAGAVI,BELGAUM CITY,KANBARGI
29010305402,BELAGAVI,BELGAUM CITY,KANBARGI
29010305504,BELAGAVI,BELGAUM CITY,KANBARGI
29010305701,BELAGAVI,BELGAUM CITY,KANBARGI
29010305702,BELAGAVI,BELGAUM CITY,KANBARGI
29010305703,BELAGAVI,BELGAUM CITY,KANBARGI
29010305718,BELAGAVI,BELGAUM CITY,KANBARGI
29010305719,BELAGAVI,BELGAUM CITY,KANBARGI
29010305721,BELAGAVI,BELGAUM CITY,KANBARGI
29010305722,BELAGAVI,BELGAUM CITY,KANBARGI
29010300101,BELAGAVI,BELGAUM CITY,ANGOL
29010300102,BELAGAVI,BELGAUM CITY,ANGOL
29010300103,BELAGAVI,BELGAUM CITY,ANGOL
29010300104,BELAGAVI,BELGAUM CITY,ANGOL
29010300301,BELAGAVI,BELGAUM CITY,ANGOL
29010300303,BELAGAVI,BELGAUM CITY,ANGOL
29010300401,BELAGAVI,BELGAUM CITY,ANGOL
29010300501,BELAGAVI,BELGAUM CITY,ANGOL
29010300504,BELAGAVI,BELGAUM CITY,ANGOL
29010300601,BELAGAVI,BELGAUM CITY,ANGOL
29010300701,BELAGAVI,BELGAUM CITY,ANGOL
29010300702,BELAGAVI,BELGAUM CITY,ANGOL
29010304417,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305201,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305202,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305203,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305204,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305207,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305704,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305706,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305723,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305802,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305807,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010305933,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010306001,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010306004,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010306007,BELAGAVI,BELGAUM CITY,GANDHI NAGAR
29010304003,BELAGAVI,BELGAUM CITY,PHQ
29010304309,BELAGAVI,BELGAUM CITY,PHQ
29010304311,BELAGAVI,BELGAUM CITY,PHQ
29010304501,BELAGAVI,BELGAUM CITY,PHQ
29010304503,BELAGAVI,BELGAUM CITY,PHQ
29010304703,BELAGAVI,BELGAUM CITY,PHQ
29010304708,BELAGAVI,BELGAUM CITY,PHQ
29010304801,BELAGAVI,BELGAUM CITY,PHQ
29010304802,BELAGAVI,BELGAUM CITY,PHQ
29010304901,BELAGAVI,BELGAUM CITY,PHQ
29010304902,BELAGAVI,BELGAUM CITY,PHQ
29010305001,BELAGAVI,BELGAUM CITY,PHQ
29010305002,BELAGAVI,BELGAUM CITY,PHQ
29010305101,BELAGAVI,BELGAUM CITY,PHQ
29010305205,BELAGAVI,BELGAUM CITY,PHQ
29010305708,BELAGAVI,BELGAUM CITY,PHQ
29010303002,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010303103,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010303202,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010303301,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010303302,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010303401,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010303402,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010303803,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010303805,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010304207,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010304209,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010304212,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010304220,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010304223,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010304224,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010305917,BELAGAVI,BELGAUM CITY,GANAPAT GALLI
29010303101,BELAGAVI,BELGAUM CITY,CAMP
29010303102,BELAGAVI,BELGAUM CITY,CAMP
29010303201,BELAGAVI,BELGAUM CITY,CAMP
29010303303,BELAGAVI,BELGAUM CITY,CAMP
29010305901,BELAGAVI,BELGAUM CITY,CAMP
29010305902,BELAGAVI,BELGAUM CITY,CAMP
29010305903,BELAGAVI,BELGAUM CITY,CAMP
29010305909,BELAGAVI,BELGAUM CITY,CAMP
29010305910,BELAGAVI,BELGAUM CITY,CAMP
29010305911,BELAGAVI,BELGAUM CITY,CAMP
29010305914,BELAGAVI,BELGAUM CITY,CAMP
29010305934,BELAGAVI,BELGAUM CITY,CAMP
29010305935,BELAGAVI,BELGAUM CITY,CAMP
29010305936,BELAGAVI,BELGAUM CITY,CAMP
29010305937,BELAGAVI,BELGAUM CITY,CAMP
29010305940,BELAGAVI,BELGAUM CITY,CAMP
29010305944,BELAGAVI,BELGAUM CITY,CAMP
29010304009,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304103,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304301,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304302,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304305,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304310,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304401,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304403,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304408,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304409,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304410,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304418,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304419,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304601,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010304602,BELAGAVI,BELGAUM CITY,SADASHIV NAGAR
29010400401,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010400402,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010400901,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010400902,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010404501,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010404502,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010404503,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010404505,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010404509,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010404511,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010404512,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010404513,BELAGAVI,BELGAUM RURAL.,ARALIKATTI
29010401201,BELAGAVI,BELGAUM RURAL.,BELGUNDI
